Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
1/5/2018,17:05:00,6,17493,Female,Web,Member,Electronic,Apple Laptop,250,4,0.1,140,14,Medium,money_order
7/6/2018,0:17:31,7,42896,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,2.2,0.2,Medium,credit_card
8/19/2018,15:02:50,3,29069,Female,Web,Member,Electronic,LED,192,1,0.1,106.2,10.6,Critical,money_order
3/22/2018,10:37:38,2,10685,Female,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,High,credit_card
12/27/2018,11:24:45,6,11674,Female,Web,Member,Electronic,Speakers,130,1,0.2,37,3.7,Medium,credit_card
1/6/2018,14:03:19,5,54677,Male,Web,Member,Electronic,Samsung Mobile,220,4,0.1,131.2,13.1,Medium,credit_card
4/10/2018,12:12:10,6,54339,Female,Web,Member,Electronic,Watch,104,1,0.1,18.8,1.9,High,credit_card
8/20/2018,22:26:30,10,10002,Male,Web,Member,Electronic,Fans,149,2,0.1,66,6.6,Critical,credit_card
8/8/2018,20:53:54,3,24799,Female,Web,Member,Electronic,Iron,222,2,0.1,128.7,12.9,Medium,credit_card
5/22/2018,18:54:48,8,53543,Female,Web,Member,Electronic,Tablet,199,3,0.2,89.2,8.9,Medium,credit_card
11/30/2018,15:22:51,9,15702,Female,Web,Member,Electronic,Mouse,111,3,0.2,14.4,1.4,High,credit_card
4/23/2018,7:30:28,8,36031,Male,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Critical,credit_card
2/9/2018,23:08:10,3,52039,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,120,12,Medium,credit_card
12/12/2018,11:50:49,2,38374,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.1,41.5,4.2,Medium,credit_card
12/30/2018,12:25:34,10,59098,Male,Web,Member,Electronic,LED,192,3,0.1,94.7,9.5,Critical,credit_card
10/17/2018,12:35:59,7,41602,Male,Web,Member,Electronic,LCD,65,4,0.2,16.3,1.6,Medium,credit_card
11/6/2018,15:44:30,7,29859,Female,Web,Member,Electronic,Speakers,130,4,0.2,39.6,4,High,credit_card
4/18/2018,8:06:54,9,14346,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,131.2,13.1,Critical,credit_card
9/24/2018,23:11:44,4,57994,Female,Web,Member,Electronic,Watch,104,2,0.2,13.6,1.4,Medium,e_wallet
8/9/2018,12:08:29,3,49422,Male,Web,Member,Electronic,Fans,149,1,0.2,54.1,5.4,High,credit_card
9/16/2018,11:36:50,3,17325,Female,Web,Member,Electronic,Iron,222,3,0.2,108.7,10.9,Critical,money_order
12/9/2018,19:44:33,3,45504,Female,Web,Member,Electronic,Tablet,199,3,0.2,89.2,8.9,High,credit_card
10/1/2018,15:30:51,9,31702,Male,Web,Member,Electronic,Mouse,111,3,0.1,21,2.1,Critical,credit_card
6/22/2018,17:56:35,6,57727,Female,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,Medium,credit_card
12/17/2018,14:54:19,10,15370,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,145,14.5,High,credit_card
3/4/2018,16:48:04,1,59318,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,High,credit_card
5/7/2018,18:36:07,3,55746,Male,Web,Member,Electronic,LED,192,1,0.1,83.2,8.3,Medium,credit_card
5/1/2018,21:15:21,10,29741,Male,Web,Member,Electronic,LCD,65,4,0.1,16.3,1.6,High,credit_card
5/19/2018,15:41:12,1,30548,Male,Web,Member,Electronic,Speakers,130,1,0.1,43.5,4.4,Medium,credit_card
10/28/2018,4:20:25,9,46283,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.1,133.4,13.3,High,money_order
12/28/2018,14:31:55,5,17626,Female,Web,Member,Electronic,Watch,104,1,0.2,18.8,1.9,Medium,credit_card
10/14/2018,21:22:06,7,17296,Female,Web,Member,Electronic,Fans,149,4,0.2,39.2,3.9,Medium,credit_card
11/14/2018,2:46:53,3,13518,Male,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,High,credit_card
6/24/2018,7:58:59,5,19374,Female,Web,Member,Electronic,Tablet,199,2,0.2,111,11.1,High,credit_card
11/22/2018,11:16:54,10,59241,Female,Web,Member,Electronic,Mouse,111,1,0.2,26.6,2.7,Medium,credit_card
12/11/2018,8:49:47,1,13163,Male,Web,Member,Electronic,Keyboard,33,2,0.1,16.5,1.7,Medium,credit_card
2/21/2018,7:21:54,9,28066,Male,Web,Member,Electronic,Apple Laptop,250,2,0.1,155,15.5,Medium,credit_card
10/16/2018,13:01:19,2,15061,Male,Web,Member,Electronic,Mixer/Juicer,83,3,0.2,27.7,2.8,Medium,credit_card
9/9/2018,14:39:51,9,38384,Male,Web,Member,Electronic,LED,192,1,0.2,104.3,10.4,High,credit_card
11/5/2018,17:52:44,6,21513,Male,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,Medium,money_order
10/20/2018,12:05:49,4,16457,Female,Web,Member,Electronic,Speakers,130,1,0.1,43.5,4.4,Medium,credit_card
2/14/2018,11:37:56,8,46707,Male,Web,Member,Electronic,Samsung Mobile,220,2,0.2,122.4,12.2,Medium,credit_card
9/9/2018,16:40:58,3,15555,Male,Web,Member,Electronic,Watch,104,1,0.1,20.9,2.1,Medium,credit_card
5/16/2018,20:50:58,9,12691,Male,Web,Member,Electronic,Fans,149,2,0.2,54.1,5.4,High,credit_card
11/15/2018,10:23:57,9,59082,Female,Web,Member,Electronic,Iron,222,4,0.1,115.4,11.5,High,money_order
11/20/2018,13:12:22,9,17518,Female,Web,Guest,Electronic,Tablet,199,1,0.1,89.2,8.9,High,credit_card
4/9/2018,17:39:01,6,15003,Female,Web,Member,Electronic,Mouse,111,1,0.1,27.7,2.8,High,credit_card
4/22/2018,17:10:38,4,41465,Female,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Medium,credit_card
6/9/2018,12:53:44,4,13405,Female,Web,Member,Electronic,Apple Laptop,250,3,0.2,140,14,High,credit_card
12/18/2018,21:15:14,1,53761,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,16.6,1.7,High,money_order
2/5/2018,1:11:20,3,22550,Female,Web,Member,Electronic,LED,192,1,0.2,102.4,10.2,High,credit_card
9/15/2018,22:53:59,3,38763,Female,Web,Member,Electronic,LCD,65,1,0.1,65,6.5,High,credit_card
11/17/2018,11:58:16,6,11144,Male,Web,Member,Electronic,Speakers,130,4,0.2,39.6,4,Medium,credit_card
3/8/2018,11:23:41,4,47825,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.1,129,12.9,Medium,credit_card
7/1/2018,20:49:20,4,46992,Male,Web,Member,Electronic,Watch,104,1,0.2,19.8,2,High,money_order
6/14/2018,15:11:28,2,36288,Female,Web,Member,Electronic,Fans,149,1,0.1,64.5,6.5,Critical,credit_card
1/20/2018,17:52:50,5,47266,Male,Web,Member,Electronic,Iron,222,1,0.1,135.3,13.5,Medium,credit_card
10/15/2018,21:23:39,4,31950,Male,Web,Member,Electronic,Tablet,199,2,0.1,115,11.5,Medium,money_order
11/16/2018,12:56:56,2,26165,Female,Web,Member,Electronic,Mouse,111,3,0.1,27.7,2.8,Medium,credit_card
7/12/2018,12:05:23,3,46233,Female,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Medium,credit_card
11/23/2018,11:36:46,2,48517,Female,Web,Member,Electronic,Apple Laptop,250,1,0.1,132.5,13.3,Medium,credit_card
7/1/2018,17:47:38,7,50976,Female,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,Medium,credit_card
4/24/2018,8:44:42,7,15053,Male,Web,Member,Electronic,LED,192,2,0.2,92.8,9.3,Medium,credit_card
12/11/2018,13:40:54,10,16544,Male,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,Medium,credit_card
5/21/2018,15:02:39,2,53185,Male,Web,Member,Electronic,Speakers,130,4,0.2,24,2.4,Critical,credit_card
4/4/2018,18:50:58,3,30370,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,85,8.5,Medium,credit_card
5/10/2018,11:18:48,5,57959,Male,Web,Member,Electronic,Watch,104,3,0.1,20.9,2.1,Medium,money_order
8/5/2018,9:06:12,10,45259,Female,Web,Member,Electronic,Fans,149,4,0.2,45.2,4.5,Medium,money_order
8/14/2018,15:22:57,4,12273,Male,Web,Member,Electronic,Iron,222,1,0.1,139.8,14,Medium,credit_card
12/26/2018,16:45:59,6,29049,Male,Web,Member,Electronic,Tablet,199,2,0.1,107.1,10.7,Critical,money_order
10/3/2018,0:29:40,6,10114,Female,Web,Member,Electronic,Mouse,111,1,0.2,25.5,2.5,Medium,money_order
10/4/2018,20:26:21,8,12514,Male,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,Medium,money_order
1/1/2018,20:41:42,7,12946,Female,Web,Member,Electronic,Apple Laptop,250,1,0.1,167.5,16.8,High,credit_card
8/4/2018,1:43:58,8,36254,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.1,20.8,2.1,Medium,credit_card
5/16/2018,10:33:18,10,49269,Male,Web,Member,Electronic,LED,192,4,0.2,81.3,8.1,Medium,credit_card
12/5/2018,3:46:57,2,28307,Female,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,Medium,money_order
9/30/2018,14:20:33,5,29845,Male,Web,Member,Electronic,Speakers,130,2,0.2,39.6,4,Medium,credit_card
12/30/2018,12:55:42,5,53283,Male,Web,Member,Electronic,Samsung Mobile,220,3,0.2,113.6,11.4,Medium,money_order
7/6/2018,1:37:52,3,14351,Male,Web,Member,Electronic,Watch,104,3,0.2,8.4,0.8,Medium,credit_card
6/22/2018,16:19:09,2,45715,Female,Web,Member,Electronic,Fans,149,4,0.2,57.1,5.7,High,money_order
9/3/2018,11:37:07,3,40578,Female,Web,Member,Electronic,Iron,222,3,0.2,108.7,10.9,High,e_wallet
2/25/2018,12:58:12,1,17856,Female,Web,Member,Electronic,Tablet,199,1,0.2,109.1,10.9,High,money_order
11/8/2018,9:44:01,1,58780,Male,Web,Member,Electronic,Mouse,111,2,0.2,22.1,2.2,Medium,credit_card
11/8/2018,10:29:26,1,32664,Female,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,High,credit_card
10/29/2018,21:52:35,5,22651,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,165,16.5,Critical,credit_card
5/17/2018,16:47:12,1,26315,Female,Web,Member,Electronic,Mixer/Juicer,83,3,0.2,27.7,2.8,High,credit_card
8/24/2018,17:59:01,7,27218,Female,Web,Member,Electronic,LED,192,2,0.2,92.8,9.3,High,e_wallet
10/13/2018,11:36:16,4,21160,Female,Web,Member,Electronic,LCD,65,1,0.2,13,1.3,Medium,credit_card
4/23/2018,22:04:55,9,55542,Male,Web,Member,Electronic,Speakers,130,4,0.1,34.4,3.4,Medium,credit_card
5/2/2018,21:33:57,4,20891,Female,Web,Member,Electronic,Samsung Mobile,220,4,0.2,104.8,10.5,Medium,money_order
11/21/2018,15:32:45,5,49576,Female,Web,Member,Electronic,Watch,104,3,0.2,17.8,1.8,Medium,money_order
11/24/2018,22:39:14,4,59029,Male,Web,Member,Electronic,Fans,149,1,0.2,66,6.6,Medium,credit_card
9/9/2018,22:47:50,7,56248,Male,Web,Member,Electronic,Iron,222,1,0.2,133.1,13.3,Medium,debit_card
6/13/2018,22:50:18,3,48031,Male,Web,Member,Electronic,Tablet,199,3,0.2,95.1,9.5,Medium,credit_card
5/21/2018,16:57:43,6,27011,Male,Web,Member,Electronic,Mouse,111,3,0.2,17.7,1.8,High,credit_card
9/11/2018,18:52:28,5,15892,Male,Web,Member,Electronic,Keyboard,33,1,0.2,33,3.3,High,credit_card
5/16/2018,22:00:18,2,33908,Female,Web,Member,Electronic,Apple Laptop,250,4,0.2,130,13,High,credit_card
12/10/2018,8:45:33,1,53995,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.1,1.3,0.1,High,credit_card
3/6/2018,20:43:07,6,12907,Female,Web,Member,Electronic,LED,192,3,0.2,83.2,8.3,Medium,credit_card
12/14/2018,12:59:50,1,16753,Female,Web,Member,Electronic,LCD,65,1,0.2,65,6.5,Medium,credit_card
8/21/2018,20:35:10,3,42914,Male,Web,Member,Electronic,Speakers,130,1,0.2,43.5,4.4,Medium,credit_card
4/3/2018,17:25:26,4,28642,Male,Web,Member,Electronic,Samsung Mobile,220,1,0.2,85,8.5,High,credit_card
7/10/2018,0:32:48,6,55562,Female,Web,Member,Electronic,Watch,104,3,0.2,8.4,0.8,Critical,credit_card
5/2/2018,16:34:47,8,23229,Female,Web,Member,Electronic,Fans,149,4,0.2,45.2,4.5,High,money_order
12/20/2018,23:19:05,10,59647,Female,Web,Member,Electronic,Iron,222,1,0.1,139.8,14,Medium,credit_card
9/30/2018,0:26:00,3,14795,Female,Web,Member,Electronic,Tablet,199,4,0.2,87.2,8.7,Medium,credit_card
9/10/2018,6:58:27,3,43912,Female,Web,Member,Electronic,Mouse,111,4,0.2,13.2,1.3,Medium,money_order
12/25/2018,19:15:31,10,29114,Female,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,Medium,credit_card
10/15/2018,7:01:23,10,55661,Female,Web,Member,Electronic,Apple Laptop,250,1,0.1,162.5,16.3,High,credit_card
3/18/2018,8:52:09,3,47571,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.2,20.8,2.1,Medium,e_wallet
5/4/2018,12:50:04,6,50090,Male,Web,Member,Electronic,LED,192,4,0.1,104.3,10.4,Critical,credit_card
4/25/2018,11:51:50,8,16643,Female,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,High,money_order
10/26/2018,17:42:34,9,53736,Female,Web,Member,Electronic,Speakers,130,2,0.2,37,3.7,Medium,credit_card
4/28/2018,9:42:22,2,39126,Male,Web,Member,Electronic,Samsung Mobile,220,1,0.1,137.8,13.8,High,credit_card
5/14/2018,22:17:39,3,41488,Female,Web,Member,Electronic,Watch,104,2,0.2,19.8,2,High,credit_card
12/9/2018,10:14:36,5,20682,Female,Web,Member,Electronic,Fans,149,3,0.2,51.1,5.1,Medium,credit_card
11/9/2018,10:03:11,6,49713,Male,Web,Member,Electronic,Iron,222,2,0.1,128.7,12.9,High,credit_card
6/4/2018,8:06:12,3,19280,Male,Web,Member,Electronic,Tablet,199,1,0.1,117,11.7,Critical,credit_card
7/22/2018,22:17:53,7,28008,Female,Web,Member,Electronic,Mouse,111,1,0.2,26.6,2.7,High,credit_card
9/24/2018,13:44:27,6,25002,Male,Web,Member,Electronic,Keyboard,33,2,0.2,16.5,1.7,Medium,money_order
5/25/2018,18:10:22,8,23775,Female,Web,Member,Electronic,Apple Laptop,250,2,0.2,160,16,High,credit_card
5/29/2018,12:01:24,3,37933,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.2,16.6,1.7,High,credit_card
9/16/2018,14:42:59,2,26727,Female,Web,Member,Electronic,LED,192,2,0.2,92.8,9.3,Critical,credit_card
11/24/2018,16:20:55,1,50815,Male,Web,Member,Electronic,LCD,65,1,0.2,65,6.5,High,credit_card
10/12/2018,21:30:46,9,49513,Male,Web,Member,Electronic,Speakers,130,1,0.1,48.7,4.9,High,credit_card
12/20/2018,22:21:57,6,20328,Female,Web,Member,Electronic,Samsung Mobile,220,2,0.2,131.2,13.1,High,e_wallet
12/5/2018,17:08:53,2,20129,Female,Web,Member,Electronic,Watch,104,2,0.1,21.9,2.2,High,credit_card
2/9/2018,8:44:50,9,22320,Male,Web,Member,Electronic,Fans,149,1,0.1,46.7,4.7,Medium,credit_card
2/20/2018,22:44:24,1,21273,Female,Web,Member,Electronic,Iron,222,4,0.2,106.5,10.6,Critical,credit_card
8/8/2018,21:49:49,3,11954,Female,Web,Member,Electronic,Tablet,199,3,0.1,101.1,10.1,High,money_order
12/21/2018,22:08:15,1,49142,Male,Web,Member,Electronic,Mouse,111,1,0.2,19.9,2,Medium,e_wallet
5/16/2018,10:52:46,5,39466,Male,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,Medium,money_order
11/19/2018,13:46:30,9,19983,Female,Web,First SignUp,Electronic,Apple Laptop,250,3,0.2,140,14,Medium,credit_card
9/15/2018,0:34:05,10,37607,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.2,20.8,2.1,Medium,money_order
12/14/2018,15:11:14,4,26775,Male,Web,Member,Electronic,LED,192,2,0.2,96.6,9.7,High,credit_card
8/14/2018,10:26:21,8,47023,Female,Web,Member,Electronic,LCD,65,4,0.2,16.3,1.6,High,money_order
4/25/2018,0:25:30,5,58996,Male,Web,Member,Electronic,Speakers,130,2,0.1,47.4,4.7,Medium,money_order
2/6/2018,1:29:21,7,35324,Male,Web,Member,Electronic,Samsung Mobile,220,4,0.2,104.8,10.5,High,e_wallet
5/13/2018,16:23:24,7,48319,Female,Web,Member,Electronic,Watch,104,3,0.2,17.8,1.8,Medium,credit_card
3/3/2018,22:50:40,4,21290,Female,Web,Member,Electronic,Fans,149,3,0.2,46.7,4.7,Medium,credit_card
6/21/2018,11:38:37,4,45327,Male,Web,Member,Electronic,Iron,222,1,0.2,119.8,12,High,credit_card
11/16/2018,23:34:39,6,12682,Female,Web,Member,Electronic,Tablet,199,1,0.1,113,11.3,High,credit_card
8/25/2018,23:23:54,5,13513,Male,Web,Member,Electronic,Mouse,111,1,0.2,3.3,0.3,High,credit_card
4/27/2018,21:35:51,8,42767,Female,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,High,credit_card
5/10/2018,2:52:41,4,40873,Male,Web,Member,Electronic,Apple Laptop,250,2,0.1,155,15.5,High,credit_card
11/5/2018,19:16:54,8,57595,Female,Web,Member,Electronic,Mixer/Juicer,83,1,0.2,16.6,1.7,Medium,credit_card
5/20/2018,15:52:55,4,40576,Female,Web,Member,Electronic,LED,192,3,0.1,94.7,9.5,High,money_order
6/17/2018,10:07:24,4,28013,Female,Web,Member,Electronic,LCD,65,1,0.1,65,6.5,High,credit_card
11/18/2018,10:45:40,9,17124,Male,Web,Member,Electronic,Speakers,130,1,0.2,37,3.7,Medium,credit_card
12/28/2018,20:44:22,2,10813,Male,Web,Member,Electronic,Samsung Mobile,220,3,0.2,113.6,11.4,Medium,credit_card
10/22/2018,20:44:40,7,14340,Male,Web,Member,Electronic,Watch,104,4,0.2,7.4,0.7,High,money_order
12/7/2018,12:49:40,4,17304,Male,Web,Member,Electronic,Fans,149,3,0.1,55.6,5.6,Medium,credit_card
9/26/2018,22:29:41,1,19216,Male,Web,Member,Electronic,Iron,222,1,0.2,137.6,13.8,High,money_order
11/11/2018,9:12:37,6,56106,Male,Web,Member,Electronic,Tablet,199,1,0.2,109.1,10.9,Medium,credit_card
9/25/2018,16:43:25,3,18206,Female,Web,Member,Electronic,Mouse,111,2,0.1,24.3,2.4,Critical,credit_card
11/1/2018,12:56:53,7,17400,Female,Web,Member,Electronic,Keyboard,33,3,0.1,11,1.1,Medium,credit_card
7/14/2018,9:26:37,6,16111,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,145,14.5,Medium,credit_card
1/26/2018,2:13:58,8,42827,Female,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,16.6,1.7,Medium,credit_card
10/16/2018,19:54:35,4,35328,Male,Web,Member,Electronic,LED,192,1,0.2,92.8,9.3,High,credit_card
10/2/2018,21:18:38,2,45886,Female,Web,Member,Electronic,LCD,65,1,0.1,65,6.5,Critical,credit_card
10/20/2018,20:43:16,4,37002,Male,Web,Member,Electronic,Speakers,130,1,0.2,47.4,4.7,Critical,credit_card
11/7/2018,16:55:38,7,34863,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,96,9.6,Medium,credit_card
5/17/2018,10:25:59,1,45587,Female,Web,Member,Electronic,Watch,104,3,0.1,14.6,1.5,Critical,credit_card
9/1/2018,14:52:12,1,47682,Male,Web,Member,Electronic,Fans,149,4,0.2,45.2,4.5,High,money_order
11/10/2018,14:12:31,5,11404,Female,Web,Member,Electronic,Iron,222,1,0.1,135.3,13.5,Medium,credit_card
3/18/2018,18:30:40,10,17252,Female,Web,Member,Electronic,Tablet,199,1,0.2,99.1,9.9,High,e_wallet
8/1/2018,14:05:22,5,59763,Female,Web,Member,Electronic,Mouse,111,3,0.2,14.4,1.4,Medium,money_order
10/20/2018,0:24:04,5,54820,Male,Web,Member,Electronic,Keyboard,33,3,0.1,11,1.1,High,credit_card
10/17/2018,15:04:59,8,38168,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,160,16,Medium,credit_card
1/6/2018,21:54:56,2,41376,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,Medium,credit_card
8/8/2018,21:53:13,4,23829,Male,Web,Member,Electronic,LED,192,3,0.2,83.2,8.3,High,credit_card
10/17/2018,21:11:28,6,36830,Male,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,Medium,credit_card
4/16/2018,19:37:34,10,53831,Male,Web,Member,Electronic,Speakers,130,1,0.2,17.5,1.8,Medium,credit_card
7/22/2018,13:57:25,8,36073,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.1,133.4,13.3,Medium,credit_card
7/3/2018,14:09:07,3,42943,Female,Web,Member,Electronic,Watch,104,4,0.2,3.2,0.3,High,credit_card
10/18/2018,10:57:01,2,33463,Female,Web,Member,Electronic,Fans,149,2,0.1,60.1,6,Medium,credit_card
5/20/2018,10:30:23,3,42385,Female,Web,Guest,Electronic,Iron,222,4,0.2,124.2,12.4,Medium,credit_card
9/26/2018,14:37:17,5,20112,Male,Web,Member,Electronic,Tablet,199,2,0.1,115,11.5,High,credit_card
2/18/2018,12:46:24,1,56231,Female,Web,Member,Electronic,Mouse,111,2,0.2,22.1,2.2,Medium,money_order
4/1/2018,10:41:42,8,24703,Female,Web,Member,Electronic,Keyboard,33,3,0.1,11,1.1,High,credit_card
5/24/2018,17:25:14,3,43931,Female,Web,Member,Electronic,Apple Laptop,250,4,0.2,150,15,Medium,credit_card
11/9/2018,8:11:21,1,26942,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,0.5,0.1,Medium,credit_card
5/30/2018,15:12:14,8,11851,Female,Web,Member,Electronic,LED,192,3,0.1,94.7,9.5,High,credit_card
10/2/2018,18:37:14,7,36726,Male,Web,Member,Electronic,LCD,65,4,0.2,16.3,1.6,Medium,credit_card
4/21/2018,23:58:55,7,20913,Female,Web,Member,Electronic,Speakers,130,3,0.2,30.5,3.1,Medium,e_wallet
11/21/2018,5:26:43,8,37406,Female,Web,Member,Electronic,Samsung Mobile,220,4,0.1,113.6,11.4,Critical,money_order
4/30/2018,17:34:02,5,41957,Male,Web,Member,Electronic,Watch,104,4,0.2,7.4,0.7,High,credit_card
7/17/2018,10:00:49,9,17604,Female,Web,Member,Electronic,Fans,149,1,0.2,66,6.6,Medium,money_order
7/4/2018,13:07:02,6,47846,Male,Web,Member,Electronic,Iron,222,1,0.2,137.6,13.8,Medium,credit_card
11/6/2018,18:11:48,8,53980,Male,Web,Member,Electronic,Tablet,199,1,0.2,115,11.5,High,e_wallet
8/5/2018,23:17:11,2,31405,Female,Web,Member,Electronic,Mouse,111,2,0.1,24.3,2.4,Medium,credit_card
10/17/2018,12:33:48,2,53187,Male,Web,Member,Electronic,Keyboard,33,1,0.2,33,3.3,High,money_order
9/22/2018,21:32:09,3,40732,Male,Web,Member,Electronic,Apple Laptop,250,1,0.1,162.5,16.3,High,money_order
7/20/2018,9:52:39,2,38249,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,High,credit_card
6/30/2018,17:33:05,5,24865,Female,Web,Member,Electronic,LED,192,4,0.2,96.6,9.7,Medium,credit_card
8/22/2018,9:05:27,9,14189,Female,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,Medium,money_order
8/11/2018,23:34:26,4,42375,Female,Web,Member,Electronic,Speakers,130,2,0.2,44.8,4.5,Medium,credit_card
9/27/2018,4:17:50,10,19505,Female,Web,Member,Electronic,Samsung Mobile,220,2,0.2,131.2,13.1,Medium,e_wallet
5/23/2018,9:40:13,1,50604,Male,Web,Member,Electronic,Watch,104,3,0.2,17.8,1.8,High,credit_card
12/3/2018,10:17:51,5,14663,Female,Web,Member,Electronic,Fans,149,3,0.2,51.1,5.1,Medium,credit_card
8/20/2018,21:31:57,10,49682,Female,Web,Member,Electronic,Iron,222,2,0.1,128.7,12.9,Medium,credit_card
10/19/2018,21:31:19,2,53287,Female,Web,Member,Electronic,Tablet,199,4,0.2,79.2,7.9,High,credit_card
4/2/2018,16:58:37,4,53580,Female,Web,Member,Electronic,Mouse,111,1,0.2,25.5,2.5,Medium,money_order
5/29/2018,15:36:07,3,58684,Male,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,Medium,credit_card
5/19/2018,10:26:15,3,49753,Female,Web,Member,Electronic,Apple Laptop,250,2,0.2,150,15,Medium,credit_card
11/20/2018,13:20:26,8,17380,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.2,16.6,1.7,High,money_order
11/21/2018,10:44:00,5,55524,Female,Web,Member,Electronic,LED,192,3,0.1,94.7,9.5,High,money_order
3/7/2018,23:51:40,4,10804,Male,Web,Member,Electronic,LCD,65,1,0.1,13,1.3,High,credit_card
11/18/2018,11:19:19,8,43793,Female,Web,Guest,Electronic,Speakers,130,1,0.2,47.4,4.7,Medium,credit_card
4/27/2018,21:27:56,2,37752,Male,Web,Member,Electronic,Samsung Mobile,220,2,0.2,118,11.8,High,money_order
6/8/2018,22:06:13,3,55242,Female,Web,Member,Electronic,Watch,104,1,0.1,23,2.3,Medium,credit_card
1/5/2018,20:27:36,8,38914,Male,Web,Member,Electronic,Fans,149,4,0.2,45.2,4.5,Critical,credit_card
6/30/2018,17:47:33,1,12284,Male,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,High,credit_card
8/1/2018,9:39:46,1,47034,Male,Web,Member,Electronic,Tablet,199,4,0.2,103.1,10.3,Medium,credit_card
1/18/2018,13:34:12,3,37279,Female,Web,Member,Electronic,Mouse,111,2,0.2,19.9,2,Medium,credit_card
8/24/2018,14:12:04,10,29977,Female,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,Medium,money_order
4/24/2018,10:19:13,10,43948,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,145,14.5,Medium,credit_card
12/24/2018,16:46:37,1,37689,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.1,20.8,2.1,Critical,credit_card
5/19/2018,7:28:01,2,53462,Female,Web,Member,Electronic,LED,192,3,0.1,94.7,9.5,High,credit_card
